"doc_r_out","doc_l_out","poc_r_out","poc_l_out"
1442919.09877125,416519.949418494,2080.91243761938,205614.977972239
1652283.96800278,475816.34997145,2475.96278614102,225736.543375563
1849392.20127966,530897.545732208,2935.6213811516,242218.728745108
1698465.59028893,490226.30421311,2888.70575162781,231490.557538687
1685422.48236369,488702.244136391,2975.64860677314,235449.115099784
1587521.47338074,461740.060014328,2884.56749530294,223424.62517038
1455031.0340134,424390.478274717,2678.10360692143,205379.136101979
1349862.79424487,391215.877297102,2475.50273580731,176440.989509814
1278342.83557595,369947.671681685,2310.4088459903,162852.53985776
1214717.91911837,351988.794132822,2151.12597806464,154974.857510515
1152054.26763,334550.492507805,1990.36942671121,148181.022086343
1911804.55358877,556202.435241683,3209.91217442897,246701.907297664
1888489.12143484,549487.002784955,3377.69979303842,241937.251428253
1575887.98141595,457108.435538218,2955.45408034046,194599.706345562
1254025.26493034,363158.572030548,2365.28664490982,151607.410841701
1746027.17090834,505021.458787865,3197.79556774489,207399.045760647
1685408.15097674,487185.0467155,3172.87873101985,199136.287809467
1630065.2104254,469330.397104075,3118.56837786022,185279.91668445
1914243.09385401,548465.631719829,3690.00177249018,208001.602470467
2100739.96913064,596345.604199839,4191.88303697246,209344.575383524
2526471.63338333,717981.511869947,5276.37659155229,262384.123818393
2592816.18982896,735042.310481556,5831.8834775634,269031.770028675
2528840.48905066,713817.161415802,6059.32342293317,256548.475230197
2423808.99719307,682239.687337513,6073.42141295118,244665.942946044
1894933.0104732,532901.33817589,4881.95480810112,194191.433244532
2267846.32865759,637186.267689683,5742.33613843946,233930.864249003
2187796.47984031,613895.134426615,5615.85236360403,226677.84492844
1826931.97247791,511764.744769776,4713.42204628227,188898.596844749
2053115.46367413,574238.735229545,5175.08131074865,211366.951803744
1992177.72705408,554020.542198453,5008.73505846898,195339.563653431
1936593.2802033,536565.490320367,4834.9670245446,185697.583851969
1655781.92695373,457804.924025789,4091.08288602005,158379.005771185
1816321.93584576,500728.351587182,4349.43269225071,171075.711865646
1764965.10437996,485184.566083755,4167.8241309793,164331.775062051
1711105.37128477,469387.175182144,3975.50043369774,158925.147053705
1658908.61684403,453540.06999577,3783.59142130818,151279.176735673
1650735.18746875,449990.789157102,3688.9994798404,148745.86134206
1694402.31175634,460791.709001579,3718.10565974694,151962.45388586
1628307.41262453,440160.595049476,3531.05489998337,139097.566083641
1577965.11435801,425182.256069152,3367.28486072864,133654.509016868
1537210.6073263,412991.173663817,3220.50915669437,129566.853222019
1487144.55811861,394150.008862405,3055.12700362119,107853.892041679
1202234.69494663,314393.468030762,2417.00806347124,75340.6016061499
1426277.23688007,368119.120871849,2736.88532511574,77458.0784203247
526172.171050319,134012.378994403,991.764127332924,24856.9714555235
1363195.71320952,342930.106081085,2295.66195692172,56298.2172116112
1326435.25529091,329128.965753991,2222.72178933383,47281.9221582054
1291182.85489216,316157.2479828,2145.363072549,40400.7504252582
1257927.64595427,304018.082001968,2066.50639310657,34971.1852773189
1227195.72626742,292755.552072509,1988.75237405506,30524.7722336009
1197922.58831026,282091.268857431,1911.82029679948,26856.2618254458
1174714.03845313,273070.595757282,1843.84097770095,23879.1769163543
1149127.38521126,263707.1483477,1773.1029892922,21349.7456863909
1123667.0403285,254592.333155888,1703.1613484199,19267.6100497405
1096444.87337512,245148.542291574,1631.3989577983,16943.7702828209
1075560.41368743,237310.100047657,1569.56644233461,15062.3310358687
1013776.1557622,220839.306749133,1450.98624387333,13364.6803506293
1066513.68447263,229287.336549771,1488.75610337136,12881.7511640494
1038579.83106682,220479.712045207,1429.38144854238,12067.848215091
926671.320569109,194172.821130046,1255.12495820358,10050.9504471859
563190.57461316,116454.354148921,740.434811377013,5593.16812735104
983896.908868929,200979.713794354,1192.42435270345,9593.02239104676
963747.212002989,194432.013005877,1162.38911285257,9367.84922457361
918272.911016017,182965.505146771,1099.49532723524,8873.20367207111
945341.558197611,185934.73058017,1116.7227372681,8681.32282664807
926697.673108445,180010.684821093,1086.99745875485,8493.91649683308
861268.723348585,165222.010703956,1001.16568104663,7829.67882934544
748163.289061313,141751.157344355,853.706965404216,6743.50647627036
715227.991607372,133802.796551556,787.846141009644,6187.78779742762
888941.666428448,164268.374966437,944.116880710456,7644.11355490847
876146.447105851,159912.240024955,930.638660710891,7543.32972172938
864391.137068857,155828.868454352,916.125962070859,7453.22852261517
848698.684365122,151121.561368185,895.914985828367,7326.46150345982
802257.26043635,141094.222158176,841.645892081469,6895.71404100328
872194.475797648,151516.77270069,902.492866807133,7456.78126902594
857182.218834234,147079.977500661,888.112962919874,7287.22752586686
761457.431821577,128930.125526251,787.608533135141,5946.1495314956
629710.877672618,105309.350444845,638.886632627901,4881.78293875564
859299.942241136,141861.924149221,835.911071691911,6238.47483634167
845611.50784839,137896.646181355,830.13678689883,6230.70312790439
835659.470103585,134623.016665176,824.434742328384,6273.43471253363
820793.463668207,130641.200564477,811.562853807649,6302.40474423249
807431.92783309,126973.065109389,797.542395263839,6297.89978279315
785895.407861396,122038.091086681,773.606673116383,5927.9018354214
431004.133511798,66134.7066277504,421.266979458633,3323.68719264717
737805.311891709,111898.338361848,666.67703195415,5755.74502209083
717919.093969042,107601.970067535,646.476784343695,5706.17346035339
366806.591683583,54308.0920417401,327.956732913501,2863.39750516573
757186.618553003,110778.984079404,621.942442215417,5810.30652754957
757410.619064375,109493.068017369,632.689310475154,5851.3781196534
735942.014851291,105031.523984814,623.416795795011,5336.79000436661
833941.677921238,117565.593372428,711.24992224961,5956.4955489491
865209.892281436,120559.905208818,758.413530548647,6423.71987043688
1059958.54692273,145982.273954926,956.568715676366,8108.5850086499
1265621.51247796,172261.287177525,1216.98244218693,9943.37570740686
1248665.61808407,167877.520133724,1311.81525111967,9816.15340581326
1226768.30127537,162921.081746738,1376.29814353223,9627.43452369656
1324525.12998272,173852.276812107,1559.53147730479,10732.4623802972
1365744.6986236,177155.89852712,1697.1250995361,11353.060718342
1580750.59409178,202626.228670012,2063.03557116246,13398.7006167715
1547645.63759763,195979.363401128,2164.27646277138,13217.1968878369
1611900.33804726,201651.007987365,2369.75817552527,13827.1197977107
1629132.75871849,201238.088227479,2512.71706465296,13613.2991597978
1626932.17001288,198419.932242679,2612.78327597668,13225.8494841428
2082777.93159137,250892.042391335,3454.54339852472,16886.1759735561
2681723.70881216,319026.468836726,4797.96263029578,22027.623666359
2660048.84123999,312354.195071172,5350.75485294791,22111.9274900878
2416158.12481502,280070.607701909,5298.06962939484,20325.9925660516
2145046.6301994,245434.690521532,4928.69447615561,17903.2052305858
2193629.34510522,247851.975619519,5119.77511603831,18302.4289958211
2228613.77170132,248722.528302931,5288.24768169421,18890.1295302143
2289644.8945086,252286.792452011,5521.58066163555,19193.5693088587
2473322.68079273,269185.174359685,6071.51065933597,21054.6841501581
2443093.92438478,262591.894311087,6168.2406909675,21040.3014485277
2070585.70047001,219789.280818435,5335.89843690748,17965.4143671817
2359253.39341557,247242.968827502,6017.68872835224,19897.8928233315
2270055.92884229,234983.583270674,5860.98668362842,19361.1281461257
2302861.85452043,235487.940047436,5966.23840319137,19818.6363576194
2299186.68458647,232104.687575716,5986.5779603696,19300.0279389094
1839744.47268473,183478.806769914,4807.96939841756,15599.8463876914
2152729.53648442,211837.4973652,5458.99641122833,16984.2761929589
2106851.03174842,204568.744361646,5326.94995363085,15808.2287755852
2046293.75275528,196340.585697075,5142.70610166477,15797.7243527582
1994724.92013691,189159.166632778,4964.44293645657,15831.3985376791
2022398.68731964,189179.796212308,4971.86831786119,14912.5983555588
2252648.05029424,208297.335866713,5491.14228555295,17297.3140757128
2710627.11882634,247707.17651721,6674.04824806169,21443.5018615732
2568211.17479024,231823.918915635,6590.73755702117,20719.5104411975
2726726.6635836,257889.585139189,7161.71027371891,81305.9755891378
1619051.4685086,158755.352781555,4379.60535210724,73322.9281385113
1979466.27323938,198986.014233106,5082.69533682278,107387.781156156
1984522.94664079,205223.2414663,4997.29401997505,126566.16646343
2507108.64168569,265163.700571881,6210.44615767991,175174.682711252
1318577.92326218,140750.766308934,3346.06389522129,92098.4678186521
1502698.22161729,162949.649861369,3563.36541841904,108733.702997357
2251029.20331582,248484.260809107,5099.19462755938,170334.70243451
2058304.58135112,230556.396621514,4759.78790282219,159614.247488522
1998955.46165613,225308.218303982,4630.57055378374,150855.75792243
1015888.26753467,114153.569865858,2345.34782910528,70674.53116504
1533979.87821965,172704.058218376,3257.01186331816,102012.188112452
910088.268789909,103606.527044155,1876.44883245297,62149.8511886144
1421346.38199424,163591.994108157,2696.00453121746,99003.2180725535
1749583.01816536,203068.600472745,3239.1053114535,122362.832577522
1700208.73131348,197938.335725055,3184.23444493281,115435.183501439
1653069.38906793,193346.311334942,3110.5566423564,110662.726705157
1595843.673849,187540.239483514,3000.73432104816,105684.767926367
1542853.54100361,181987.494742478,2883.05572342899,100552.706174432
1544723.92627717,182594.41173148,2856.29326349968,98199.0048665856
1675721.06665709,197730.263879933,3071.2662566817,101293.865687088
1655346.60730124,193761.090627662,3050.36999674719,90987.0756078378
1585628.6352717,185194.011740117,2928.88131333839,84240.6862951837
1700035.49399082,198714.467568033,3124.62998768264,90126.7970600578
1868214.03207744,218186.83240724,3457.77775253786,97604.3541677204
1843191.96250314,215520.631058668,3487.08270910058,97040.5294831475
1783507.58394057,209802.472757989,3426.95307713385,98605.2576325181
1791716.06949837,211782.147780548,3467.44178123488,102053.618415953
1165102.14268963,136751.151233557,2269.75646967209,61546.5242054271
1790151.00207723,210983.518207072,3303.88361862187,97344.6365243409
1723606.90139496,201698.658687334,3227.49142299334,87329.3384665487
1677582.119719,196339.068885469,3158.74653759847,85427.8372687422
1264084.09731442,147972.710956543,2380.48593805802,64671.665851722
1543093.35567738,180990.147276296,2790.85816236587,80395.2445780994
1535203.52328787,178724.424542077,2757.85377850105,74655.7974616103
1502301.98719258,174963.851287152,2681.12672279464,74214.5430731274
1483144.67556143,172239.047717204,2623.47903451483,71946.4587503823
1444464.84371948,165997.067134475,3110.67921262778,65197.8605919116
1375588.46188512,161836.260749267,2645.99718758592,73621.0254558464
1339015.43621447,159577.702975922,2473.8952230807,77460.9168262138
1308242.98658526,156860.552003549,2378.55008406028,78734.3587946687
1456250.71003286,173974.653255106,2633.24065790216,85844.5387333259
1565050.90070851,184679.261992218,2892.54949928536,86008.5001812231
1691612.59983287,199386.840480766,3235.83854095522,97554.8859837827
1735207.58772983,203066.770425242,3313.00690347531,92270.5711946372
1720993.43554619,198468.322827989,3405.65050122089,83654.073880764
1823675.19969069,214676.124486298,3589.24589580253,107381.516154572
1208390.75548554,143511.832597387,2395.6805089765,74494.0606696593
2017275.28073238,242914.552322936,3754.06723781669,133563.073099703
1964201.15542745,238598.505112528,3820.46237940964,132696.539065314
2049586.85058397,252153.532806045,4095.82234862976,144553.722601454
2397208.48335321,299974.255279061,4938.54091812479,180453.91758537
2311907.61724095,289735.346746548,5082.89024503799,165208.245966046
2275156.45244341,289591.346977615,5213.0209188315,171087.028895323
4433734.03741715,571036.504812691,10427.4542907431,336885.742755858
5763174.24856999,760395.713971115,17390.2686960157,487296.130318733
8343959.46331976,1086098.70868765,32572.242698011,602756.335041936
8389121.23910189,1093171.39450416,44690.236943338,607638.934690706
7741410.42546359,985258.958260865,49198.8645267942,462242.503944719
7158599.31296419,926543.501613101,48719.7063959142,532977.372151773
7466673.21104102,967626.716722243,52062.2085990117,551903.923721502
7780776.89906731,1026993.07448543,55744.2841645177,636769.699407266
7872835.53487006,1036400.00390601,58089.2553947462,604231.735646875
8575873.7901369,1110443.48245732,65925.5387727906,682391.291661174
8498902.53060164,1077542.34622272,68844.5547807796,674150.055476463
8166996.91116812,1022061.38221286,66978.2483866545,577061.376363388
7724429.64756042,965331.952825972,63969.6099448746,565533.607752364
7218209.08104503,891315.936226849,58651.0219139839,474112.887322719
6695657.68534201,848192.594284471,52588.4304575717,524163.956035322
6194587.34424138,788858.299733776,46418.1632695308,476793.906229885
5716883.88277636,742884.727807323,40473.0756911049,476290.245111791
5227197.60549829,685281.110641353,34699.0886317453,428530.647604803
6151579.04522108,801486.826416662,40893.7353110551,523446.595350939
5963303.92087825,765222.967975012,39059.1623696972,444019.368599805
6372879.96894501,823999.610349958,40325.5154982771,482648.420969562
6773787.26980871,891429.749218249,42428.9589086157,556249.425466907
6880687.76112448,936759.729533768,43434.1088714582,659697.714930551
6684768.916197,914966.518440539,44080.4410700301,670572.329564761
6497665.38491169,917694.118664228,42444.4119169763,713522.511867028
6245553.1844561,908233.114435403,40017.4498357865,719033.268288159
6278111.05099206,941161.304386204,39143.2888594028,752702.896311243
4973272.64698066,765555.251630057,30374.8615086929,603810.061707662
5522996.46553318,849730.710757395,32399.0561237129,652547.447998895
5968123.28503654,926872.45914935,33691.5569777291,660273.690096286
5662314.14218791,878921.088337178,32510.2241572906,617781.074508367
5547029.20145572,845834.334114723,32276.6827130894,578227.586373515
5292551.86954199,799467.892067608,30402.9347480031,519345.405454873
5082056.22091118,766040.952823148,28069.5721585159,458500.285913789
5151842.035453,775838.865028711,27626.9040577951,456983.767202349
4891972.69897953,718776.274027908,25872.6956620533,369042.591072923
4597450.89742265,666957.593865451,23375.9522809002,307313.006314376
4371249.15596196,635309.390993741,21361.409282953,305778.573192421
4182378.83934958,596748.840461959,19553.6082069456,249959.812692752
3920713.21423591,561387.817851815,17375.6401841109,251474.407882079
3635367.64436611,502273.780031075,16800.9874593703,250445.709806084
3424375.61624858,475488.060575967,14781.7411533789,244034.330662381
3209980.99564122,448391.552427795,12879.290292341,233607.693157757
4036410.65968806,571354.196868511,15041.9763008733,313939.764860866
3858515.00724188,535578.352264253,15146.3012772332,291201.869243511
4378525.00988316,600466.253969899,17100.3603472053,311069.276570765
4363223.69160154,604553.698048915,17182.5585693809,329831.284032893
3202214.09514233,445122.105171088,12728.8265058056,244321.052712318
4048391.09994279,558555.700944961,15323.9140936994,301052.265875018
3370108.09209788,460444.466142491,12696.035586431,224711.731880442
3832555.08994878,518437.761603983,14121.3569490434,256543.325532956
3626560.15383986,492579.833246316,13186.6356605636,248716.102199539
2397629.6289556,322117.923227401,8784.37490865222,165961.061694948
2166028.51716189,288072.327908531,7049.23238109062,132722.154155822
3058776.43647469,412180.616741157,8909.21671208041,209581.483001058
2876986.69634064,386803.353085123,8448.2806371985,197394.630995963
2132751.21885307,285906.997805856,6094.27518621257,138740.215937411
2856359.06257607,384670.157917354,7461.87696473345,188812.845708271
2654074.55722962,357341.869320224,6944.73844027875,171864.290522302
2632777.36927201,351707.94780688,6889.31429203316,167984.653872607
2494528.70904257,327326.344379815,6390.65886542815,133319.116515011
1192260.59763482,156412.830075017,2962.59379412893,65979.7615215534
1777854.78010727,233805.455708039,3709.58415664469,101617.813355927
2312284.98611414,302341.196638877,4517.97498744751,126342.393071735
2174343.35283045,274829.894980803,4487.68252998097,96051.902310444
2067731.9352913,255236.904776545,4266.33753244009,78569.0821624232
1956382.49609317,238875.190311339,3947.45813090637,74998.2472671519
1727577.9936887,211668.985021986,3376.61785141447,77803.7119238345
1742871.05670902,214219.043653875,3217.78505561567,86024.0292051493
1663543.97750385,200545.017622626,3030.00518836083,77379.2422095995
2008779.98213804,230663.209817711,3751.1196658938,81556.4687214209
1946418.04746987,219309.850747887,3638.53639932442,68876.5094855649
1864678.2525942,208899.695581578,3457.23815377842,70751.0886436401
1798531.82910729,197969.390762653,3392.65307247031,74457.4051577828
2286642.26494273,249068.473560162,4198.56178504244,90731.5034338111
2555806.51781273,276641.665888738,4916.2192531864,103253.961488546
2143426.41862575,229897.895450391,4469.88098698346,92908.4717051361
1346958.65714323,141122.0172686,2810.00696720495,51237.8558775015
2359589.2584326,246305.608760229,4400.50109762654,91772.1879061976
1204328.00441906,123455.435171235,2404.81385815846,45453.2018079978
1120559.03141745,115057.113999285,1997.16541355262,46368.8083925163
1053535.56070681,108090.818388298,1730.10482606952,48182.3738755894
1518799.45699798,154626.340822117,2298.45505851463,68105.2326068832
1475960.44114321,147490.604677014,2250.77508467095,58708.7298816328
1397339.86837527,140975.920870742,2137.77516844065,66715.6248938341
871121.764932978,89368.6603127529,1292.10839128849,46681.0396794289
1772051.64285603,185466.033835733,2326.3954667094,104962.64280256
1696818.23661693,182153.490383714,2400.68116849744,111924.25348419
1712450.17832405,180316.63165504,2707.31285042945,116087.14892747
1127462.0292941,120774.074883817,1799.05733481679,78199.7597574812
1080878.99232172,117204.703170517,1616.32046572694,78012.6544612824
1368703.75510059,148451.820867558,1929.65884316366,94107.6541096449
1500286.17138988,166838.840522038,2081.82232255281,111273.687465167
1193626.39726043,134823.872249757,1672.75196676806,88835.6952945794
1352184.82229778,151367.272176214,1883.57130483093,96989.0423908211
552753.917574117,62714.3117101366,764.276640625461,40724.5248849869
1382007.08259247,159120.047355672,1633.21472405426,102097.097719532
1402915.24728199,160886.253295802,1744.78753266813,98065.5753313546
1088590.70986607,129378.01600748,1383.93771667868,88755.9904350025
1172800.80838185,145907.438870884,1426.10177507046,111984.966696141
1495046.04598465,186145.998776689,1805.7063822897,129654.020186119
1456711.51387359,184348.911247411,1850.0839938986,125206.680222406
1414880.44853059,183280.174858351,1881.29481806819,135657.606472966
1500867.74429741,199488.316087801,2015.06207013681,149046.263516094
1361699.5796262,184056.903913284,1870.22715541856,133352.772749811
922359.375532974,129129.088892265,1257.76032309329,99234.6765904299
849335.325274056,121783.104420348,1057.97994793418,91754.2525662406
515257.923898153,76124.0710653162,587.28342865857,57997.9654301028
513202.961395204,77265.7902074442,501.413613206889,56392.201403987
496681.381590228,76730.3965575964,439.081888444868,59736.9498662907
467388.078460731,73079.5837712181,385.258321852386,58036.6078282977
610906.852600406,95918.3791840285,457.573822968229,70607.4905953088
918280.911007959,151388.009525633,654.584548293343,122969.477332072
492858.168223956,84050.5743476091,383.242043292481,72855.5325485432
793385.243699681,138335.440428996,585.646166532966,126353.096028301
735708.179854745,132646.953343398,551.383706700739,118176.436331449
884962.499324916,164022.909295015,666.456748353928,145775.953761719
406231.547398818,79276.2945176877,319.480601184722,75118.6983207144
381151.418226178,74886.9162692413,268.415344957547,64566.4698258919
351024.272190296,70041.1819322884,222.624218441011,57327.2989581337
328853.858027976,69761.360027556,186.976615243718,63680.3697038094
844305.198292837,186738.791446894,436.553327046149,174149.038735061
539611.681331258,121950.757590054,325.93592827598,112794.358612949
275621.253495586,64347.6430765282,163.908665783031,59771.81794086
260277.203052752,63244.4117492907,136.489353192947,59007.7669771016
243165.49464503,60704.2101531849,113.101140939166,54086.9743706716
347906.121786128,87445.6037404869,147.983968714537,73778.7730420947
649417.107563844,170825.613750512,266.142605687607,152143.607548087
207932.456965837,55004.5931773915,96.6547077773151,43862.3442453901
196632.180088867,54723.5090514722,80.0291009584025,47421.5422935929
559622.855760781,161889.232101799,205.28021560862,149011.0698211
567476.138504732,164566.496183399,241.487245937176,149241.623283359
552616.22348311,160288.478250248,256.220735628867,135256.289159317
202375.587423002,59033.3418321599,98.2925805466868,45686.8420565691
250547.383345317,74615.2860677977,109.937423257483,64221.2403132558
235502.981888232,71527.0594682384,96.4837880835004,63198.5906070188
593306.434347155,178413.549751887,238.440115561018,164769.937776849
582734.465396804,173071.912764424,267.140739883478,157643.267332397
577689.049261885,170609.33576991,288.721052604182,157444.106517893
574827.677586252,169321.07381486,303.86737462029,152086.897973706
329994.13274424,97317.8172970535,183.571924251847,87299.4892397457
535818.614590074,160816.17568041,277.848287045644,138575.405087464
674656.174582772,201850.510926998,353.531692623681,154956.185944588
489637.506632452,149143.265981388,274.169233691726,116812.526078936
260623.134070232,80936.2175639087,143.327302708178,62849.8069831952
456408.246700317,141132.72338741,239.568759327407,108135.48347294
588799.507739193,183341.946746711,317.003810911961,144112.020972604
237254.60781803,74631.1130668251,130.54370417298,56071.4290209286
232067.180879445,72632.3687368714,122.844113879496,54270.4942157572
571115.872856693,176226.025059362,262.836985699764,139487.637667031
540836.472735927,168112.408746512,260.289609302405,126223.37891773
442591.425190995,136540.370520185,218.632407614476,91282.5606956244
424587.355529526,132333.457686624,207.344048805305,87381.6219446292
560594.406493329,176323.459585213,269.465918589175,114583.609104018
639890.687275965,202517.683231592,318.063611533404,127984.768562422
951967.45747495,299205.489104225,498.970195394103,171419.288928583
907319.624641651,282415.083448335,543.645968910102,145605.121634923
891490.919274794,277541.418741066,583.645345141095,139615.3510479
621184.206436634,195609.249118496,433.995521175893,104043.835033851
633479.556107703,200681.890466574,437.30835821128,107500.429418938
882052.194748736,281361.142614643,604.639952679714,152456.174198203
475774.924067941,151663.777412429,344.101066644614,79078.7683414211
670409.666713343,215551.098776747,460.402513054158,115501.175761838
889742.077228627,288322.923380359,612.965747673609,157344.361635295
565580.523061143,183573.771996644,411.597316405678,97812.0480602401
783397.327032938,252834.11043913,552.944028923451,125350.153930582
582413.594913904,188624.884935656,421.812999428187,93937.3341891378
634152.535030702,203855.100436579,447.658169261937,93881.3305589023
606273.817331466,193062.884646163,424.010697816603,81562.8651810712
580994.762193359,183574.315478648,400.469926966566,72764.9514757531
553939.488083412,174469.986601598,374.824482797711,68227.8755278652
528985.884728327,166832.953297329,349.963721582706,67165.4149034509
511134.432963947,160764.260460051,329.578813574729,63825.968245228
494633.772793825,155916.435948012,310.528960739268,63871.4217407735
487880.909909738,154572.689078576,298.007227364586,66474.4924701676
468555.907583488,147184.543058514,279.031157361469,58538.4978245046
450590.902361273,142321.745294685,261.105343203783,59921.708608136
434796.580084714,137917.31130898,244.807944770014,60048.0657982383
810094.604148952,258019.407973617,442.829470919527,115193.982630911
438223.962303735,139944.86382791,261.577716035025,63154.318301594
889585.498405395,283716.372932896,512.179341116151,124859.250818976
492935.27060038,156207.406075488,313.044295755149,64667.9781652116
536828.262773992,170301.982972044,331.322278182272,71200.2196810318
524448.727162494,166359.195634652,319.780730990286,69445.8016705187
502901.680152061,160140.732287563,302.472849030212,69032.8880298937
489249.721006931,156105.893390712,289.091310270864,67991.8861124354
475386.273437916,150871.877785377,275.610587905507,62259.5948458035
458747.602651495,145848.111980112,260.626152359546,61100.4967844899
918507.947279542,292847.070609309,510.309270298167,125230.414948398
902346.212940307,288045.243127679,563.102671820432,123882.121666488
604137.52250361,193028.152834833,410.063764093815,83129.3740625561
611211.666397505,195656.617393278,411.674000215906,84820.3267201675
585742.508757135,187782.626200131,392.709879063088,81550.4625534111
577180.658080333,184350.39840889,382.991811603708,76682.2785380877
567914.682413391,181479.645847799,372.76417688907,75404.9929739178
698654.832721112,223346.440536685,453.305530463043,92575.7135484204
537994.618761994,170322.311635415,357.80933644824,64260.1387693466
1043463.41249092,328785.468776889,679.418654394501,119378.870729128
1092014.65829195,341393.609583099,793.451910503892,116396.941904423
1237111.42545323,385962.133865081,987.599167891274,132496.319748035
1713931.50648658,533482.520046645,1514.2248926251,183797.670337841
1609152.30696413,497484.205598022,1668.63108518652,164493.146967393
1643497.42217332,506833.708365333,1885.90560188655,169348.0207858
1853305.15223847,570044.58161954,2309.16077791388,191878.635037638
1135782.97946519,349112.485463752,1549.66782734992,120925.939942012
1087201.21534039,332717.063975139,1457.43227533888,112668.808848389
1048929.02113275,320968.51132619,1376.4170279169,111474.18095664
1336130.99862423,407942.255615752,1712.83731311261,141276.335035025
980915.603442338,298008.335469542,1280.94628446004,100046.309637941
1668522.47944662,505664.507916295,2110.74001556782,168990.910847762
908495.596252983,274702.460231727,1225.32061348024,92110.7198081411
876618.981872514,264299.795293853,1129.59646750507,87566.5565675957
1570852.14383779,471013.989123545,1936.36887787944,149729.30699278
813180.794733004,242526.745606414,1061.11173471354,74848.9587544323
1363396.65919196,404934.108430014,1684.54396611831,122277.494007652
1009615.20858623,298541.779979432,1283.96282059549,88596.6936984965
1353262.7888355,399270.044885333,1679.97181360119,119346.556254203
1346577.71826025,392046.560411539,1716.68980015146,102279.51919196
1345420.3312456,386441.760809866,1751.2821776775,87895.7036864815
1328875.42525533,376583.677805262,1759.25909672635,74966.6203113729
1314260.58035058,367488.670779006,1760.57832271,64291.3606678374
1311316.47733292,361834.605071182,1770.56396491795,55975.4226959696
1277563.53773619,347901.555242706,1735.65183375674,47865.5643191027
1309127.03110931,351848.561082786,1780.06362086837,43292.6618844593
1280179.09063825,339590.272357645,1748.80017360347,37606.9316723628
1353060.62503147,354241.369261108,1848.77362992589,35391.346035504
1515220.52148474,391541.455006881,2089.52425065566,35632.0261945379
1468780.47001815,374549.229602271,2081.65710547648,31172.0443604345
1406266.14761058,353801.195272183,2026.87075935214,26654.0806680038
1363726.34017423,338638.544567492,1978.38780656162,23678.3134051242
1478223.13937687,362365.571132363,2145.31839115256,23846.049054163
1458051.35332576,352711.19386925,2145.08499596345,21589.4306918159
1423623.38028854,339974.328409387,2113.18479392436,19947.3269634961
1389654.36265601,327625.298748501,2069.83581144415,18515.0891703639
1358074.05595673,316103.430183506,2020.6295228549,17279.4670570435
1327963.14031502,305190.020219279,1966.81122972559,16287.5572421743
1817992.66577636,412455.029011458,2672.79195361234,21201.122148208
1794245.60178384,401773.546804845,2770.93952319561,20299.3906063531
1752158.2247869,387017.794866219,2807.46194696792,18310.6587036818
1743416.86192027,380039.938709157,2865.34348783887,17638.6075319079
1728176.53115054,371839.087123069,2897.15319529781,17237.5019630919
1699707.35611289,360993.428244104,2891.61135780362,16791.6066091581
1653727.22357555,346618.54238925,2839.53190109312,15867.3681693555
1630769.44369822,337389.89504234,2808.76292921918,15479.8840237747
1584522.33269513,323507.083010611,2729.76923943138,14530.4384177916
1468230.87348893,295960.645629763,2518.25690469406,13542.4125865411
1600533.64303631,318581.890277672,2703.31206980879,14850.0149532143
1581561.51901711,310795.282145829,2671.77611087197,14603.773147382
1548311.70395031,300427.752472049,2610.8580292104,14364.0870119672
1515840.43026598,290390.833394104,2543.50586035675,13938.27533335
1483807.03482877,280648.255889459,2471.11472925407,13497.5292074019
1455199.45153864,271764.485754623,2400.12371315065,13131.474339576
1428586.95915171,263453.9895938,2329.97407833158,12861.5457006764
1401582.90821026,255171.68337791,2257.90919578696,12291.1576152663
1377684.84955502,247558.017441525,2189.92645258056,11523.5145960927
1349063.8525424,239306.8427577,2114.684386783,10952.9706593116
1328042.22366404,232632.490870805,2050.67552912142,10759.6640547299
1306188.54892567,225909.784318443,1986.60444666881,10380.9503451982
1298939.94122497,221879.400896746,1945.42881615785,10372.7068901474
1369650.57981862,231069.245302226,2022.9194395211,10966.8235065625
1666663.19244221,277734.030419578,2452.35181830994,13537.9725223643
2117281.41887147,348410.897264719,3211.26655757001,17347.2959681922
2017132.88385434,327673.200165055,3288.51310183655,16686.3933453091
2034245.2347191,326265.96952863,3475.26877457873,17014.8737749144
2068246.01895844,327503.64771678,3674.11988938074,17386.088316361
2020936.75867085,315506.672365286,3716.31629423445,15307.8958203825
1982710.30616846,305447.54014341,3733.55953571053,14620.5919647185
1992021.47375255,302890.556001066,3811.54005362243,14546.007831331
2161845.40003713,324596.248566986,4194.27032170731,16269.7457501191
2275170.10487625,337285.10836899,4528.96407193163,17513.2031066707
2293978.93440601,335738.925986034,4705.98809416423,17955.9963346256
2281174.7883922,329599.162750986,4802.30678299581,18037.8251248847
2248719.95644763,320516.88948529,4829.57820398749,16918.6602078709
2206264.9025772,310337.740575924,4804.25267133202,16324.2814302674
2148018.28349926,298106.953965562,4715.22891368114,15315.6293222947
2228957.213437,305449.836867713,4903.50079855266,16271.0836869863
2206864.93199591,298129.674880121,4892.52947545381,14494.4921884316
2177113.0382636,290095.388348234,4848.95495960747,13532.6775699272
1873828.62795611,246582.604131601,4179.75107652649,12275.4125275283
1505782.5034992,195746.79629671,3287.18619691529,10303.822009043
1835917.2016071,235854.202821514,3822.85643563303,13050.4110836052
2019070.68228514,256248.294147776,4143.28688528797,14728.4676459082
1447441.800773,181313.963643606,2977.0317737007,10208.3610561562
