"time","yah_flow_vol","pb_flow_vol","total_inflow_volume"
"1983-07-17",216873.8496,20288.7072,237162.5568
"1983-07-18",249407.2512,20108.9088,269516.16
"1983-07-19",361427.8752,25613.5392,387041.4144
"1983-07-20",188005.104,24927.8688,212932.9728
"1983-07-21",229179.2832,22404.384,251583.6672
"1983-07-22",158715.7632,20995.4592,179711.2224
"1983-07-23",149643.6768,18536.4288,168180.1056
"1983-07-24",143462.1024,18372.6144,161834.7168
"1983-07-25",136339.3728,17687.2032,154026.576
"1983-07-26",128335.2768,16054.848,144390.1248
"1983-07-27",161459.136,14070.24,175529.376
"1983-07-28",146889.1584,13643.7696,160532.928
"1983-07-29",139104.7776,14679.6192,153784.3968
"1983-07-30",109793.3184,12783.9168,122577.2352
"1983-07-31",102199.0176,12787.2864,114986.304
"1983-08-01",94255.2288,11084.688,105339.9168
"1983-08-02",96861.0528,10254.4704,107115.5232
"1983-08-03",94805.9424,10071.9936,104877.936
"1983-08-04",82268.6976,9064.4832,91333.1808
"1983-08-05",78794.4672,10701.1584,89495.6256
"1983-08-06",80075.2608,10658.2176,90733.4784
"1983-08-07",69346.368,12037.4208,81383.7888
"1983-08-08",64098.432,11762.064,75860.496
"1983-08-09",58213.9008,8434.2816,66648.1824
"1983-08-10",55996.3584,8207.7408,64204.0992
"1983-08-11",53616.2976,8773.488,62389.7856
"1983-08-12",51846.3936,10662.7968,62509.1904
"1983-08-13",48161.1744,10307.8656,58469.04
"1983-08-14",118131.6096,8887.7088,127019.3184
"1983-08-15",125107.8912,12382.5024,137490.3936
"1983-08-16",137832.7968,20959.6896,158792.4864
"1983-08-17",80237.52,22712.6592,102950.1792
"1983-08-18",83843.424,12251.8656,96095.2896
"1983-08-19",77180.9472,13585.3632,90766.3104
"1983-08-20",153928.3392,12120.5376,166048.8768
"1983-08-21",80924.0544,10535.616,91459.6704
"1983-08-22",85901.5584,12445.5744,98347.1328
"1983-08-23",151251.3216,10346.5728,161597.8944
"1983-08-24",156571.5744,16396.4736,172968.048
"1983-08-25",250430.2272,45156.6144,295586.8416
"1983-08-26",286452.1152,79625.6352,366077.7504
"1983-08-27",298261.6992,82147.5648,380409.264
"1983-08-28",172490.688,81458.0064,253948.6944
"1983-08-29",171698.0544,71719.344,243417.3984
"1983-08-30",166124.0448,57331.2384,223455.2832
"1983-08-31",157735.4688,45321.984,203057.4528
"1983-09-01",148125.024,34443.6192,182568.6432
"1983-09-02",139297.1904,26513.3952,165810.5856
"1983-09-03",131551.9488,20938.2624,152490.2112
"1983-09-04",223165.0656,15590.7936,238755.8592
"1983-09-05",145480.8384,40884.9984,186365.8368
"1983-09-06",191109.9744,40280.976,231390.9504
"1983-09-07",172074.7584,35841.312,207916.0704
"1983-09-08",157869.5616,33201.9648,191071.5264
"1983-09-09",221142.96,31438.4544,252581.4144
"1983-09-10",154375.8048,28082.4192,182458.224
"1983-09-11",149644.9728,27734.7456,177379.7184
"1983-09-12",145197.0144,25392.6144,170589.6288
"1983-09-13",135658.0224,21716.7264,157374.7488
"1983-09-14",256791.6,23585.472,280377.072
"1983-09-15",154903.7088,36270.4608,191174.1696
"1983-09-16",272562.1056,45006.7104,317568.816
"1983-09-17",274509.7344,44483.2992,318993.0336
"1983-09-18",293347.008,42218.6688,335565.6768
"1983-09-19",166560.624,42924.2112,209484.8352
"1983-09-20",173050.4736,47044.0224,220094.496
"1983-09-21",166794.4224,43522.4448,210316.8672
"1983-09-22",159019.3728,38869.2,197888.5728
"1983-09-23",298242.2592,35055.3312,333297.5904
"1983-09-24",294940.0512,36793.9584,331734.0096
"1983-09-25",198966.9312,33493.7376,232460.6688
"1983-09-26",301732.3872,30464.5536,332196.9408
"1983-09-27",290979.4752,26117.3376,317096.8128
"1983-09-28",179329.9392,21991.4784,201321.4176
"1983-09-29",172261.3824,18800.3808,191061.7632
"1983-09-30",124558.2144,16391.4624,140949.6768
"1983-10-01",251144.5824,14698.368,265842.9504
"1983-10-02",246368.5632,13078.5408,259447.104
"1983-10-03",260488.3104,18512.064,279000.3744
"1983-10-04",128255.9616,15672.4416,143928.4032
"1983-10-05",156426.5088,14422.1472,170848.656
"1983-10-06",244349.8272,13159.4112,257509.2384
"1983-10-07",119683.7856,12947.904,132631.6896
"1983-10-08",117479.7216,13269.312,130749.0336
"1983-10-09",235767.8016,12768.4512,248536.2528
"1983-10-10",227795.5008,12043.5552,239839.056
"1983-10-11",282661.5744,41107.9104,323769.4848
"1983-10-12",347601.456,57646.08,405247.536
"1983-10-13",193081.6224,70688.0736,263769.696
"1983-10-14",338007.5136,73302.9696,411310.4832
"1983-10-15",219503.4336,64959.9264,284463.36
"1983-10-16",183905.2512,54500.0832,238405.3344
"1983-10-17",341625.2544,42879.5424,384504.7968
"1983-10-18",330236.9568,32707.9296,362944.8864
"1983-10-19",166962.384,28130.4576,195092.8416
"1983-10-20",336271.7376,27620.6976,363892.4352
"1983-10-21",274885.2288,27756.864,302642.0928
"1983-10-22",179983.3824,30789.4176,210772.8
"1983-10-23",179040.1536,28738.8,207778.9536
"1983-10-24",173574.144,27320.8032,200894.9472
"1983-10-25",168213.6288,25449.984,193663.6128
"1983-10-26",277648.4736,22881.312,300529.7856
"1983-10-27",156256.128,21137.8464,177393.9744
"1983-10-28",149138.2368,18838.224,167976.4608
"1983-10-29",141822.0576,16419.1968,158241.2544
"1983-10-30",296809.92,15556.752,312366.672
"1983-10-31",128832.4224,14248.8288,143081.2512
"1983-11-01",137684.2752,16962.912,154647.1872
"1983-11-02",127969.632,15604.3584,143573.9904
"1983-11-03",120681.1008,13966.8192,134647.92
"1983-11-04",114984.7488,13733.1936,128717.9424
"1983-11-05",109921.6224,13538.5344,123460.1568
"1983-11-06",104178.096,12179.2032,116357.2992
"1983-11-07",99986.9184,12288.4992,112275.4176
"1983-11-08",246058.3008,13978.3968,260036.6976
"1983-11-09",106057.5552,18208.8864,124266.4416
"1983-11-10",114332.9472,18251.3952,132584.3424
"1983-11-11",111379.8816,18272.304,129652.1856
"1983-11-12",110869.9488,24073.8048,134943.7536
"1983-11-13",271912.464,23557.3056,295469.7696
"1983-11-14",116614.1664,31762.2816,148376.448
"1983-11-15",116732.7072,30698.9568,147431.664
"1983-11-16",114249.744,30576.6144,144826.3584
"1983-11-17",277341.408,28268.0928,305609.5008
"1983-11-18",277046.9568,29519.9424,306566.8992
"1983-11-19",150203.1168,52231.824,202434.9408
"1983-11-20",159608.1888,55141.6896,214749.8784
"1983-11-21",343209.1392,56080.6848,399289.824
"1983-11-22",164466.9792,58797.0144,223263.9936
"1983-11-23",178496.0928,77274.432,255770.5248
"1983-11-24",180925.3152,67173.4944,248098.8096
"1983-11-25",206587.4976,57284.5824,263872.08
"1983-11-26",372139.2288,45833.1264,417972.3552
"1983-11-27",438140.7936,80935.3728,519076.1664
"1983-11-28",273820.0032,105294.816,379114.8192
"1983-11-29",277014.4704,81060.2208,358074.6912
"1983-11-30",334154.9376,71725.2192,405880.1568
"1983-12-01",283402.9728,62132.2272,345535.2
"1983-12-02",365997.4848,54334.8,420332.2848
"1983-12-03",377899.6896,45588.4416,423488.1312
"1983-12-04",514587.6,36867.3984,551454.9984
"1983-12-05",261404.928,31623.3504,293028.2784
"1983-12-06",280648.6272,29770.9344,310419.5616
"1983-12-07",415984.3776,26035.344,442019.7216
"1983-12-08",483708.9312,19751.904,503460.8352
"1983-12-09",485601.3504,22432.8096,508034.16
"1983-12-10",472564.6272,16854.912,489419.5392
"1983-12-11",520249.4784,32702.6592,552952.1376
"1983-12-12",521537.3568,29403.8208,550941.1776
"1983-12-13",509409.7344,27971.3088,537381.0432
"1983-12-14",534687.264,39932.0928,574619.3568
"1983-12-15",253054.368,40288.4928,293342.8608
"1983-12-16",534213.5328,38598.768,572812.3008
"1983-12-17",524534.1408,36410.3424,560944.4832
"1983-12-18",514874.3616,34282.3104,549156.672
"1983-12-19",505622.736,32097.7728,537720.5088
"1983-12-20",216966.9888,27125.712,244092.7008
"1983-12-21",482684.9184,25896.4992,508581.4176
"1983-12-22",482380.3584,26212.9824,508593.3408
"1983-12-23",472125.1104,24513.7536,496638.864
"1983-12-24",462537.1296,23176.4544,485713.584
"1983-12-25",453290.8608,22102.1568,475393.0176
"1983-12-26",444896.7552,21355.2288,466251.984
"1983-12-27",169399.9008,18805.9968,188205.8976
"1983-12-28",429773.3856,20430.3168,450203.7024
"1983-12-29",421552.2528,19843.2288,441395.4816
"1983-12-30",413528.0256,19510.0704,433038.096
"1983-12-31",403267.5072,18563.3856,421830.8928
"1984-01-01",394829.3376,17842.7232,412672.0608
"1984-01-02",393969.9168,19279.9872,413249.904
"1984-01-03",386802.2592,19171.4688,405973.728
"1984-01-04",380258.4096,19226.3328,399484.7424
"1984-01-05",260030.3904,18964.6272,278995.0176
"1984-01-06",366013.3824,18936.4608,384949.8432
"1984-01-07",359623.0656,18871.056,378494.1216
"1984-01-08",345200.5728,16260.8256,361461.3984
"1984-01-09",350248.9248,19052.8416,369301.7664
"1984-01-10",345784.9824,19048.2624,364833.2448
"1984-01-11",215842.4928,18736.704,234579.1968
"1984-01-12",336245.904,19267.632,355513.536
"1984-01-13",329954.256,19255.536,349209.792
"1984-01-14",321473.9232,19309.7952,340783.7184
"1984-01-15",181481.904,19317.6576,200799.5616
"1984-01-16",305845.9776,19372.7808,325218.7584
"1984-01-17",297947.0304,19486.1376,317433.168
"1984-01-18",159019.2864,19426.2624,178445.5488
"1984-01-19",284528.3328,19458.8352,303987.168
"1984-01-20",278188.0416,19521.1296,297709.1712
"1984-01-21",139785.696,19642.608,159428.304
"1984-01-22",265079.0016,19756.3968,284835.3984
"1984-01-23",260160.9408,19589.1264,279750.0672
"1984-01-24",292599.5616,20215.44,312815.0016
"1984-01-25",244973.8944,20059.8336,265033.728
"1984-01-26",238865.0688,20010.8448,258875.9136
"1984-01-27",282318.9984,19797.4368,302116.4352
"1984-01-28",96398.8992,19901.4624,116300.3616
"1984-01-29",224688.5568,19203.1776,243891.7344
"1984-01-30",218109.6288,20221.92,238331.5488
"1984-01-31",274456.7712,20066.6592,294523.4304
"1984-02-01",272665.872,20175.696,292841.568
"1984-02-02",270729.1296,20257.1712,290986.3008
"1984-02-03",267465.6288,19763.8272,287229.456
"1984-02-04",264331.8144,19341.5904,283673.4048
"1984-02-05",265781.6928,20093.7888,285875.4816
"1984-02-06",264234.0096,20121.9552,284355.9648
"1984-02-07",263271.9456,20321.1072,283593.0528
"1984-02-08",261701.3664,20375.1936,282076.56
"1984-02-09",260352.3168,20501.2512,280853.568
"1984-02-10",256988.16,20089.0368,277077.1968
"1984-02-11",281113.8912,28063.0656,309176.9568
"1984-02-12",477587.1456,99009.648,576596.7936
"1984-02-13",466550.928,132452.7552,599003.6832
"1984-02-14",503874,161449.9776,665323.9776
"1984-02-15",293489.2224,161133.3216,454622.544
"1984-02-16",321088.6656,129972.5568,451061.2224
"1984-02-17",566650.512,102990.0096,669640.5216
"1984-02-18",548499.8592,92249.4528,640749.312
"1984-02-19",457463.808,83561.6736,541025.4816
"1984-02-20",394090.7904,69505.5168,463596.3072
"1984-02-21",405042.9408,59210.352,464253.2928
"1984-02-22",409632.6816,51552.2016,461184.8832
"1984-02-23",405907.8048,44430.4224,450338.2272
"1984-02-24",397180.4544,38004.5952,435185.0496
"1984-02-25",386865.936,33659.712,420525.648
"1984-02-26",374517.3024,29966.4576,404483.76
"1984-02-27",361531.9008,27747.8784,389279.7792
"1984-02-28",347632.128,25849.6704,373481.7984
"1984-02-29",333462.7008,24425.8848,357888.5856
"1984-03-01",319442.9184,23505.984,342948.9024
"1984-03-02",305902.3104,23258.7072,329161.0176
"1984-03-03",292114.3392,22485.4272,314599.7664
"1984-03-04",278450.9568,20999.952,299450.9088
"1984-03-05",267481.3536,21787.3152,289268.6688
"1984-03-06",461957.9904,21803.3856,483761.376
"1984-03-07",243128.0448,19674.4896,262802.5344
"1984-03-08",234265.9968,21688.3872,255954.384
"1984-03-09",225155.808,22028.7168,247184.5248
"1984-03-10",314534.016,22179.312,336713.328
"1984-03-11",310769.2224,21249.4752,332018.6976
"1984-03-12",198413.3664,21129.2064,219542.5728
"1984-03-13",450429.2064,21976.0992,472405.3056
"1984-03-14",405650.3328,35368.6176,441018.9504
"1984-03-15",306650.7072,46428.2496,353078.9568
"1984-03-16",310497.3216,48494.592,358991.9136
"1984-03-17",381442.2624,39257.3952,420699.6576
"1984-03-18",503313.8688,49997.952,553311.8208
"1984-03-19",493540.8192,46062.432,539603.2512
"1984-03-20",486641.952,51417.8496,538059.8016
"1984-03-21",242916.0192,66094.0992,309010.1184
"1984-03-22",349090.6464,64911.888,414002.5344
"1984-03-23",329051.1168,77287.5648,406338.6816
"1984-03-24",339653.952,66184.6464,405838.5984
"1984-03-25",548906.976,61512.6528,610419.6288
"1984-03-26",542370.816,56226.2688,598597.0848
"1984-03-27",474848.1792,49442.4864,524290.6656
"1984-03-28",468593.0784,45378.4032,513971.4816
"1984-03-29",336785.6448,39463.8912,376249.536
"1984-03-30",332517.312,35560.944,368078.256
"1984-03-31",507101.2128,33003.504,540104.7168
"1984-04-01",495398.0736,29866.4064,525264.48
"1984-04-02",481893.4944,26827.2864,508720.7808
"1984-04-03",468716.4576,24296.0256,493012.4832
"1984-04-04",462459.8016,23433.6672,485893.4688
"1984-04-05",463409.1648,24775.2864,488184.4512
"1984-04-06",391329.2736,23370.5088,414699.7824
"1984-04-07",436784.3136,22558.8672,459343.1808
"1984-04-08",421344.5472,21218.3712,442562.9184
"1984-04-09",410421.3408,20433.6,430854.9408
"1984-04-10",404698.7232,20694.8736,425393.5968
"1984-04-11",407973.2832,25624.2528,433597.536
"1984-04-12",484102.7424,51479.4528,535582.1952
"1984-04-13",496426.9248,58245.9552,554672.88
"1984-04-14",499086.3168,73373.04,572459.3568
"1984-04-15",511802.5824,77976.5184,589779.1008
"1984-04-16",516825.8784,72632.592,589458.4704
"1984-04-17",516551.472,63528.2784,580079.7504
"1984-04-18",506411.3088,53317.2672,559728.576
"1984-04-19",417933.0432,46182.8736,464115.9168
"1984-04-20",498222.2304,41208.9984,539431.2288
"1984-04-21",495069.7536,37994.0544,533063.808
"1984-04-22",568407.9744,72087.0624,640495.0368
"1984-04-23",578286.1728,74208.2688,652494.4416
"1984-04-24",580425.9552,73910.7072,654336.6624
"1984-04-25",571374.5184,68578.3584,639952.8768
"1984-04-26",566629.0848,60865.6032,627494.688
"1984-04-27",558283.3632,51704.784,609988.1472
"1984-04-28",561405.5136,48401.1072,609806.6208
"1984-04-29",601370.1792,157929.1776,759299.3568
"1984-04-30",889220.5056,189828.7488,1079049.2544
"1984-05-01",892985.2128,187840.5984,1080825.8112
"1984-05-02",929461.9968,161080.4448,1090542.4416
"1984-05-03",1141521.4656,221132.3328,1362653.7984
"1984-05-04",1154532.4416,170257.8528,1324790.2944
"1984-05-05",1156997.952,138049.3152,1295047.2672
"1984-05-06",1156102.5024,108511.4016,1264613.904
"1984-05-07",828981.8208,81962.496,910944.3168
"1984-05-08",1110524.4288,61632.0576,1172156.4864
"1984-05-09",1089214.0416,50549.184,1139763.2256
"1984-05-10",1056385.0656,41967.8496,1098352.9152
"1984-05-11",1018332.864,35849.088,1054181.952
"1984-05-12",985939.776,34256.4768,1020196.2528
"1984-05-13",1022404.6368,43692.048,1066096.6848
"1984-05-14",973233.0144,37919.4912,1011152.5056
"1984-05-15",925002.1152,36296.3808,961298.496
"1984-05-16",884514.0384,34773.408,919287.4464
"1984-05-17",847955.7792,33001.1712,880956.9504
"1984-05-18",806082.2784,30272.1408,836354.4192
"1984-05-19",768321.3312,28705.536,797026.8672
"1984-05-20",747282.4128,29993.8464,777276.2592
"1984-05-21",709253.28,26820.6336,736073.9136
"1984-05-22",634766.976,24010.3008,658777.2768
"1984-05-23",656258.112,24698.5632,680956.6752
"1984-05-24",642438.5184,34838.8992,677277.4176
"1984-05-25",794692.7712,69255.7344,863948.5056
"1984-05-26",760299.3504,80054.784,840354.1344
"1984-05-27",739658.736,93344.4,833003.136
"1984-05-28",806537.7792,127719.2448,934257.024
"1984-05-29",801504.1152,106266.6432,907770.7584
"1984-05-30",674527.2192,88607.6928,763134.912
"1984-05-31",754272.864,71525.1168,825797.9808
"1984-06-01",725696.8416,56751.84,782448.6816
"1984-06-02",610598.304,45987.8688,656586.1728
"1984-06-03",575067.6,38703.8304,613771.4304
"1984-06-04",637768.1664,30530.304,668298.4704
"1984-06-05",638405.1936,32363.5392,670768.7328
"1984-06-06",636099.9552,37967.9616,674067.9168
"1984-06-07",687521.8656,40162.9536,727684.8192
"1984-06-08",813174.768,95543.7984,908718.5664
"1984-06-09",1060436.1024,256799.2032,1317235.3056
"1984-06-10",1210401.8784,286460.1504,1496862.0288
"1984-06-11",1218920.4,235972.4832,1454892.8832
"1984-06-12",1064823.2352,172757.4912,1237580.7264
"1984-06-13",868060.4544,133952.4864,1002012.9408
"1984-06-14",1158018.9408,95176.7712,1253195.712
"1984-06-15",1249828.0128,68661.8208,1318489.8336
"1984-06-16",1289880.6336,59665.248,1349545.8816
"1984-06-17",1387438.3296,95800.32,1483238.6496
"1984-06-18",1374451.2864,138347.136,1512798.4224
"1984-06-19",1118986.3584,117212.9184,1236199.2768
"1984-06-20",1445715.4752,103617.8784,1549333.3536
"1984-06-21",1436626.9728,90839.232,1527466.2048
"1984-06-22",1552153.0176,112669.92,1664822.9376
"1984-06-23",1255535.7696,91581.5808,1347117.3504
"1984-06-24",1231465.4208,76472.1216,1307937.5424
"1984-06-25",1398631.8816,69211.8432,1467843.7248
"1984-06-26",1363683.2544,79839.648,1443522.9024
"1984-06-27",1275864.8256,82248.912,1358113.7376
"1984-06-28",1250426.8512,64644.5664,1315071.4176
"1984-06-29",1291051.0944,53656.6464,1344707.7408
"1984-06-30",1239202.368,46732.9824,1285935.3504
"1984-07-01",1182497.7888,42311.376,1224809.1648
"1984-07-02",1112472.576,35591.9616,1148064.5376
"1984-07-03",1057133.1168,31944.5856,1089077.7024
"1984-07-04",1004883.6672,29282.4288,1034166.096
"1984-07-05",672827.2128,27226.2816,700053.4944
"1984-07-06",497608.0992,25655.184,523263.2832
"1984-07-07",872209.1232,23317.632,895526.7552
"1984-07-08",830929.536,19255.4496,850184.9856
"1984-07-09",914381.3952,68781.1392,983162.5344
"1984-07-10",1093494.0384,131244.7104,1224738.7488
"1984-07-11",1082468.7936,154865.52,1237334.3136
"1984-07-12",929354.688,142268.7456,1071623.4336
"1984-07-13",985440.2112,111347.8272,1096788.0384
"1984-07-14",902932.704,88093.5264,991026.2304
"1984-07-15",907235.424,76326.192,983561.616
"1984-07-16",733594.6656,65426.4864,799021.152
"1984-07-17",715249.872,55984.9536,771234.8256
"1984-07-18",858424.3488,46922.7168,905347.0656
"1984-07-19",753376.8096,39364.9632,792741.7728
"1984-07-20",771093.4752,33178.9824,804272.4576
"1984-07-21",738869.2992,29415.0528,768284.352
"1984-07-22",632437.2,24168.24,656605.44
"1984-07-23",686217.2256,23042.7936,709260.0192
"1984-07-24",648202.2624,18968.1696,667170.432
"1984-07-25",547238.3328,17366.832,564605.1648
"1984-07-26",525825.216,17172.6048,542997.8208
"1984-07-27",485266.2912,18141.9264,503408.2176
"1984-07-28",440197.3728,18245.6928,458443.0656
"1984-07-29",394742.4192,17376.8544,412119.2736
"1984-07-30",353004.1344,16283.2032,369287.3376
"1984-07-31",450369.1584,14571.6192,464940.7776
"1984-08-01",450470.4192,13923.5328,464393.952
"1984-08-02",381302.8992,14625.2736,395928.1728
"1984-08-03",374547.1968,15451.6896,389998.8864
"1984-08-04",356074.0992,14811.4656,370885.5648
"1984-08-05",324639.2736,14448.672,339087.9456
"1984-08-06",376219.728,13974.2496,390193.9776
"1984-08-07",397510.3296,32773.3344,430283.664
"1984-08-08",235185.6384,40085.1936,275270.832
"1984-08-09",211852.6272,29254.5216,241107.1488
"1984-08-10",180913.392,28061.9424,208975.3344
"1984-08-11",156143.0304,27120.96,183263.9904
"1984-08-12",260922.9888,27186.624,288109.6128
"1984-08-13",134794.8,25894.2528,160689.0528
"1984-08-14",205336.3392,23453.1072,228789.4464
"1984-08-15",178258.2336,20998.656,199256.8896
"1984-08-16",160774.9344,17234.2944,178009.2288
"1984-08-17",104280.3936,15745.0176,120025.4112
"1984-08-18",98593.8912,15222.1248,113816.016
"1984-08-19",92789.1936,14912.3808,107701.5744
"1984-08-20",285336.6048,13267.3248,298603.9296
"1984-08-21",83054.16,10161.504,93215.664
"1984-08-22",86429.376,15184.1088,101613.4848
"1984-08-23",81177.984,12769.4016,93947.3856
"1984-08-24",76449.4848,12661.92,89111.4048
"1984-08-25",71469.4752,12088.3104,83557.7856
"1984-08-26",239982.048,12672.9792,252655.0272
"1984-08-27",102734.1792,12354.4224,115088.6016
"1984-08-28",209081.52,13758.6816,222840.2016
"1984-08-29",57961.3536,12321.1584,70282.512
"1984-08-30",56825.1936,13095.3024,69920.496
"1984-08-31",201200.8896,12587.7888,213788.6784
"1984-09-01",67519.7856,13306.3776,80826.1632
"1984-09-02",69288.1344,11029.1328,80317.2672
"1984-09-03",64733.1264,9431.7696,74164.896
"1984-09-04",60923.1456,9609.1488,70532.2944
"1984-09-05",58317.9264,10714.2048,69032.1312
"1984-09-06",123539.1264,10923.7248,134462.8512
"1984-09-07",175719.5424,11077.776,186797.3184
"1984-09-08",164965.9392,9776.16,174742.0992
"1984-09-09",49686.9984,9407.232,59094.2304
"1984-09-10",49447.2384,9490.0896,58937.328
"1984-09-11",162394.6752,10539.7632,172934.4384
"1984-09-12",48302.5248,10645.8624,58948.3872
"1984-09-13",44327.52,9378.1152,53705.6352
"1984-09-14",40567.6512,6889.968,47457.6192
"1984-09-15",41064.192,9818.496,50882.688
"1984-09-16",39631.5936,10038.4704,49670.064
"1984-09-17",37470.2112,9888.8256,47359.0368
"1984-09-18",69343.4304,10883.9808,80227.4112
"1984-09-19",34291.5552,11570.5152,45862.0704
"1984-09-20",31826.6496,10720.8576,42547.5072
"1984-09-21",30022.1856,10701.3312,40723.5168
"1984-09-22",26595.1296,7855.1424,34450.272
"1984-09-23",105889.68,9829.5552,115719.2352
"1984-09-24",40673.664,29224.6272,69898.2912
"1984-09-25",114356.448,41988.9312,156345.3792
"1984-09-26",113558.2848,36425.0304,149983.3152
"1984-09-27",102715.0848,49993.9776,152709.0624
"1984-09-28",108478.1376,52028.0928,160506.2304
"1984-09-29",114520.608,44880.8256,159401.4336
"1984-09-30",115168.2624,36930.0384,152098.3008
"1984-10-01",111334.0896,30706.992,142041.0816
"1984-10-02",105840.5184,25365.3984,131205.9168
"1984-10-03",101358.7776,21605.184,122963.9616
"1984-10-04",97554.3264,18449.5968,116003.9232
"1984-10-05",194250.528,14879.4624,209129.9904
"1984-10-06",196737.552,17461.6992,214199.2512
"1984-10-07",126370.5408,28343.952,154714.4928
"1984-10-08",228581.4816,22724.8416,251306.3232
"1984-10-09",118813.3056,21164.1984,139977.504
"1984-10-10",224945.6832,19754.928,244700.6112
"1984-10-11",222514.128,19479.2256,241993.3536
"1984-10-12",224717.8464,20441.1168,245158.9632
"1984-10-13",220060.9728,19095.0048,239155.9776
"1984-10-14",223269.9552,19554.48,242824.4352
"1984-10-15",271410.912,36609.4944,308020.4064
"1984-10-16",297522.9792,51055.056,348578.0352
"1984-10-17",364640.4864,89076.5856,453717.072
"1984-10-18",547457.5296,246223.584,793681.1136
"1984-10-19",737297.5968,296436.672,1033734.2688
"1984-10-20",546009.3792,256425.264,802434.6432
"1984-10-21",515561.8464,204131.4048,719693.2512
"1984-10-22",522097.5744,134585.5392,656683.1136
"1984-10-23",665497.2096,92869.2864,758366.496
"1984-10-24",702563.8464,68567.04,771130.8864
"1984-10-25",859687.8624,58683.2256,918371.088
"1984-10-26",913436.4384,63675.8496,977112.288
"1984-10-27",701958.4416,90697.8816,792656.3232
"1984-10-28",907613.2512,88549.632,996162.8832
"1984-10-29",618588.7488,78462.6048,697051.3536
"1984-10-30",953638.3584,68935.7952,1022574.1536
"1984-10-31",630791.3664,107101.3536,737892.72
"1984-11-01",828521.136,174066.624,1002587.76
"1984-11-02",1197026.8128,151038.2592,1348065.072
"1984-11-03",1075520.2464,134211.4272,1209731.6736
"1984-11-04",861438.4128,104370.4224,965808.8352
"1984-11-05",904637.4624,77425.632,982063.0944
"1984-11-06",1134441.4176,59233.0752,1193674.4928
"1984-11-07",1109156.4576,47162.6496,1156319.1072
"1984-11-08",1112871.5712,45790.8768,1158662.448
"1984-11-09",1159132.464,71796.3264,1230928.7904
"1984-11-10",1075681.9872,69228.2592,1144910.2464
"1984-11-11",1182746.1888,64173.0816,1246919.2704
"1984-11-12",950542.4736,61306.2432,1011848.7168
"1984-11-13",1123554.1536,56125.008,1179679.1616
"1984-11-14",944113.7952,49140,993253.7952
"1984-11-15",935507.7504,42655.3344,978163.0848
"1984-11-16",1016964.3744,37076.832,1054041.2064
"1984-11-17",978392.8224,32197.6512,1010590.4736
"1984-11-18",888609.0528,29522.5344,918131.5872
"1984-11-19",912371.5584,26923.0176,939294.576
"1984-11-20",840247.8624,24793.776,865041.6384
"1984-11-21",842488.8192,23163.7536,865652.5728
"1984-11-22",809307.072,21937.9104,831244.9824
"1984-11-23",776981.376,20842.3584,797823.7344
"1984-11-24",730583.7984,20171.376,750755.1744
"1984-11-25",719538.8544,20055.0816,739593.936
"1984-11-26",702727.056,23839.5744,726566.6304
"1984-11-27",696763.1232,33536.8512,730299.9744
"1984-11-28",704421.7056,29261.952,733683.6576
"1984-11-29",651575.4048,31268.592,682843.9968
"1984-11-30",662889.312,32769.0144,695658.3264
"1984-12-01",634472.5248,30030.2208,664502.7456
"1984-12-02",459434.6784,39757.6512,499192.3296
"1984-12-03",580117.7664,35292.672,615410.4384
"1984-12-04",614472.1344,33662.304,648134.4384
"1984-12-05",223586.9568,30683.5776,254270.5344
"1984-12-06",583805.4048,29911.7664,613717.1712
"1984-12-07",569353.968,28388.7936,597742.7616
"1984-12-08",562526.208,29068.6752,591594.8832
"1984-12-09",545375.2896,27074.0448,572449.3344
"1984-12-10",531968.3424,26384.2272,558352.5696
"1984-12-11",524282.1984,28796.7744,553078.9728
"1984-12-12",528969.8304,30276.288,559246.1184
"1984-12-13",498222.8352,22221.9936,520444.8288
"1984-12-14",522848.2176,30389.6448,553237.8624
"1984-12-15",572190.8256,46325.8656,618516.6912
"1984-12-16",553860.0288,44681.1552,598541.184
"1984-12-17",513450.8352,43620.4224,557071.2576
"1984-12-18",501037.4016,42662.0736,543699.4752
"1984-12-19",521087.904,41450.3136,562538.2176
"1984-12-20",501010.272,33874.2432,534884.5152
"1984-12-21",491973.3504,49744.2816,541717.632
"1984-12-22",532106.6688,42665.7888,574772.4576
"1984-12-23",496261.728,35624.7072,531886.4352
"1984-12-24",506079.6192,31409.6832,537489.3024
"1984-12-25",509895.216,31070.6496,540965.8656
"1984-12-26",492027.696,20040.9984,512068.6944
"1984-12-27",617682.8448,62578.3104,680261.1552
"1984-12-28",700446.2688,122844.6432,823290.912
"1984-12-29",685105.8624,115736.8608,800842.7232
"1984-12-30",675586.4832,114438.7008,790025.184
"1984-12-31",473462.5824,94960.3392,568422.9216
"1985-01-01",605272.0032,87355.8432,692627.8464
"1985-01-02",616967.712,69933.3696,686901.0816
"1985-01-03",622280.448,57086.8992,679367.3472
"1985-01-04",622046.9952,47853.6768,669900.672
"1985-01-05",618108.192,41211.8496,659320.0416
"1985-01-06",611712.864,36440.928,648153.792
"1985-01-07",603178.0992,33017.6736,636195.7728
"1985-01-08",594650.16,30261.3408,624911.5008
"1985-01-09",594604.0224,25623.3024,620227.3248
"1985-01-10",322113.5424,27193.536,349307.0784
"1985-01-11",595621.4688,25971.3216,621592.7904
