"ActivityStartDate","ActivityDepthHeightMeasure.MeasureValue","CharacteristicName","ResultMeasureValue"
"2010-11-11",10,"Total Phosphorous, unfiltered",11
"2010-11-11",19,"Total Phosphorous, unfiltered",13
"2011-01-14",0,"Total Phosphorous, unfiltered",15
"2011-01-14",0,"Total Phosphorous, unfiltered",15
"2011-01-14",10,"Total Phosphorous, unfiltered",12
"2011-01-14",19,"Total Phosphorous, unfiltered",108
"2011-02-16",0,"Total Phosphorous, unfiltered",12
"2011-02-16",0,"Total Phosphorous, unfiltered",11
"2011-02-16",10,"Total Phosphorous, unfiltered",14
"2011-02-16",18,"Total Phosphorous, unfiltered",228
"2011-03-22",0,"Total Phosphorous, unfiltered",23
"2011-03-22",10,"Total Phosphorous, unfiltered",24
"2011-03-22",19,"Total Phosphorous, unfiltered",571
"2011-03-22",19,"Total Phosphorous, unfiltered",1163
"2011-05-05",0,"Total Phosphorous, unfiltered",9
"2011-05-05",10,"Total Phosphorous, unfiltered",12
"2011-05-05",17,"Total Phosphorous, unfiltered",21
"2011-05-05",17,"Total Phosphorous, unfiltered",23
"2011-05-31",0,"Total Phosphorous, unfiltered",9
"2011-05-31",5,"Total Phosphorous, unfiltered",7
"2011-05-31",5,"Total Phosphorous, unfiltered",7
"2011-05-31",8,"Total Phosphorous, unfiltered",4
"2011-05-31",10,"Total Phosphorous, unfiltered",9
"2011-05-31",12,"Total Phosphorous, unfiltered",4
"2011-05-31",18,"Total Phosphorous, unfiltered",16
"2011-07-01",0,"Total Phosphorous, unfiltered",25
"2011-07-01",3,"Total Phosphorous, unfiltered",32
"2011-07-01",3,"Total Phosphorous, unfiltered",30
"2011-07-01",8,"Total Phosphorous, unfiltered",31
"2011-07-01",12,"Total Phosphorous, unfiltered",35
"2011-07-01",16,"Total Phosphorous, unfiltered",26
"2011-07-01",19,"Total Phosphorous, unfiltered",28
"2011-07-27",0,"Total Phosphorous, unfiltered",7
"2011-07-27",5,"Total Phosphorous, unfiltered",7
"2011-07-27",8,"Total Phosphorous, unfiltered",40
"2011-07-27",8,"Total Phosphorous, unfiltered",5
"2011-07-27",12,"Total Phosphorous, unfiltered",11
"2011-07-27",16,"Total Phosphorous, unfiltered",13
"2011-07-27",18,"Total Phosphorous, unfiltered",5
"2011-08-23",0,"Total Phosphorous, unfiltered",15
"2011-08-23",8,"Total Phosphorous, unfiltered",9
"2011-08-23",10,"Total Phosphorous, unfiltered",16
"2011-08-23",10,"Total Phosphorous, unfiltered",16
"2011-08-23",12,"Total Phosphorous, unfiltered",14
"2011-08-23",16,"Total Phosphorous, unfiltered",43
"2011-08-23",18,"Total Phosphorous, unfiltered",50
"2011-09-19",0,"Total Phosphorous, unfiltered",9
"2011-09-19",10,"Total Phosphorous, unfiltered",7
"2011-09-19",12,"Total Phosphorous, unfiltered",20
"2011-09-19",16,"Total Phosphorous, unfiltered",43
"2011-09-19",16,"Total Phosphorous, unfiltered",32
"2011-09-19",18,"Total Phosphorous, unfiltered",48
"2011-10-18",0,"Total Phosphorous, unfiltered",11
"2011-10-18",8,"Total Phosphorous, unfiltered",10
"2011-10-18",18,"Total Phosphorous, unfiltered",2
"2011-10-18",18,"Total Phosphorous, unfiltered",12
"2011-11-15",0,"Total Phosphorous, unfiltered",15
"2011-11-15",10,"Total Phosphorous, unfiltered",18
"2011-11-15",10,"Total Phosphorous, unfiltered",10
"2011-11-15",18,"Total Phosphorous, unfiltered",9
"2012-01-11",0,"Total Phosphorous, unfiltered",9
"2012-01-11",10,"Total Phosphorous, unfiltered",8
"2012-01-11",18,"Total Phosphorous, unfiltered",39
"2012-01-11",18,"Total Phosphorous, unfiltered",41
"2012-02-20",0,"Total Phosphorous, unfiltered",8
"2012-02-20",10,"Total Phosphorous, unfiltered",8
"2012-02-20",18,"Total Phosphorous, unfiltered",52
"2012-02-20",18,"Total Phosphorous, unfiltered",54
"2012-04-03",0,"Total Phosphorous, unfiltered",0
"2012-04-03",10,"Total Phosphorous, unfiltered",0
"2012-04-03",18,"Total Phosphorous, unfiltered",0
"2012-04-03",18,"Total Phosphorous, unfiltered",0
"2012-04-30",0,"Total Phosphorous, unfiltered",0
"2012-04-30",10,"Total Phosphorous, unfiltered",0
"2012-04-30",10,"Total Phosphorous, unfiltered",0
"2012-04-30",18,"Total Phosphorous, unfiltered",-99
"2012-05-29",0,"Total Phosphorous, unfiltered",0
"2012-05-29",8,"Total Phosphorous, unfiltered",0
"2012-05-29",8,"Total Phosphorous, unfiltered",0
"2012-05-29",10,"Total Phosphorous, unfiltered",0
"2012-05-29",12,"Total Phosphorous, unfiltered",0
"2012-05-29",16,"Total Phosphorous, unfiltered",0
"2012-05-29",18,"Total Phosphorous, unfiltered",0
"2012-06-25",0,"Total Phosphorous, unfiltered",0
"2012-06-25",0,"Total Phosphorous, unfiltered",0
"2012-06-25",5,"Total Phosphorous, unfiltered",0
"2012-06-25",10,"Total Phosphorous, unfiltered",0
"2012-06-25",12,"Total Phosphorous, unfiltered",0
"2012-06-25",16,"Total Phosphorous, unfiltered",5
"2012-06-25",18,"Total Phosphorous, unfiltered",7
"2012-07-23",0,"Total Phosphorous, unfiltered",0
"2012-07-23",5,"Total Phosphorous, unfiltered",0
"2012-07-23",10,"Total Phosphorous, unfiltered",1
"2012-07-23",12,"Total Phosphorous, unfiltered",3
"2012-07-23",12,"Total Phosphorous, unfiltered",0
"2012-07-23",16,"Total Phosphorous, unfiltered",4
"2012-07-23",18,"Total Phosphorous, unfiltered",3
"2012-08-20",0,"Total Phosphorous, unfiltered",1
"2012-08-20",8,"Total Phosphorous, unfiltered",1
"2012-08-20",10,"Total Phosphorous, unfiltered",1
"2012-08-20",10,"Total Phosphorous, unfiltered",0
"2012-08-20",12,"Total Phosphorous, unfiltered",1
"2012-08-20",16,"Total Phosphorous, unfiltered",41
"2012-08-20",19,"Total Phosphorous, unfiltered",9
"2012-09-17",0,"Total Phosphorous, unfiltered",9
"2012-09-17",0,"Total Phosphorous, unfiltered",0
"2012-09-17",10,"Total Phosphorous, unfiltered",0
"2012-09-17",12,"Total Phosphorous, unfiltered",0
"2012-09-17",15,"Total Phosphorous, unfiltered",10
"2012-09-17",18,"Total Phosphorous, unfiltered",4
"2012-10-17",0,"Total Phosphorous, unfiltered",9
"2012-10-17",0,"Total Phosphorous, unfiltered",9
"2012-10-17",16,"Total Phosphorous, unfiltered",9
"2012-10-17",18,"Total Phosphorous, unfiltered",15
"2012-11-13",0,"Total Phosphorous, unfiltered",6
"2012-11-13",10,"Total Phosphorous, unfiltered",9
"2012-11-13",10,"Total Phosphorous, unfiltered",7
"2012-11-13",19,"Total Phosphorous, unfiltered",10
"2013-01-18",0,"Total Phosphorous, unfiltered",8
"2013-01-18",10,"Total Phosphorous, unfiltered",10
"2013-01-18",10,"Total Phosphorous, unfiltered",10
"2013-01-18",18,"Total Phosphorous, unfiltered",54
"2013-02-22",0,"Total Phosphorous, unfiltered",7
"2013-02-22",0,"Total Phosphorous, unfiltered",3
"2013-02-22",10,"Total Phosphorous, unfiltered",5
"2013-02-22",18,"Total Phosphorous, unfiltered",55
"2013-03-29",0,"Total Phosphorous, unfiltered",8
"2013-03-29",10,"Total Phosphorous, unfiltered",10
"2013-03-29",10,"Total Phosphorous, unfiltered",11
"2013-03-29",18,"Total Phosphorous, unfiltered",120
"2013-05-15",0,"Total Phosphorous, unfiltered",10
"2013-05-15",10,"Total Phosphorous, unfiltered",14
"2013-05-15",10,"Total Phosphorous, unfiltered",14
"2013-05-15",18,"Total Phosphorous, unfiltered",16
"2013-06-10",0,"Total Phosphorous, unfiltered",1
"2013-06-10",5,"Total Phosphorous, unfiltered",0
"2013-06-10",8,"Total Phosphorous, unfiltered",6
"2013-06-10",10,"Total Phosphorous, unfiltered",14
"2013-06-10",10,"Total Phosphorous, unfiltered",14
"2013-06-10",16,"Total Phosphorous, unfiltered",12
"2013-06-10",18,"Total Phosphorous, unfiltered",17
"2013-07-08",0,"Total Phosphorous, unfiltered",1
"2013-07-08",3,"Total Phosphorous, unfiltered",2
"2013-07-08",8,"Total Phosphorous, unfiltered",4
"2013-07-08",8,"Total Phosphorous, unfiltered",3
"2013-07-08",12,"Total Phosphorous, unfiltered",12
"2013-07-08",16,"Total Phosphorous, unfiltered",7
"2013-07-08",18,"Total Phosphorous, unfiltered",14
"2013-08-07",0,"Total Phosphorous, unfiltered",7
"2013-08-07",5,"Total Phosphorous, unfiltered",5
"2013-08-07",10,"Total Phosphorous, unfiltered",11
"2013-08-07",12,"Total Phosphorous, unfiltered",9
"2013-08-07",16,"Total Phosphorous, unfiltered",15
"2013-08-07",18,"Total Phosphorous, unfiltered",19
"2013-08-07",19,"Total Phosphorous, unfiltered",21
"2013-09-03",0,"Total Phosphorous, unfiltered",8
"2013-09-03",0,"Total Phosphorous, unfiltered",7
"2013-09-03",8,"Total Phosphorous, unfiltered",9
"2013-09-03",10,"Total Phosphorous, unfiltered",17
"2013-09-03",12,"Total Phosphorous, unfiltered",11
"2013-09-03",16,"Total Phosphorous, unfiltered",16
"2013-09-03",18,"Total Phosphorous, unfiltered",20
"2013-09-30",0,"Total Phosphorous, unfiltered",7
"2013-09-30",10,"Total Phosphorous, unfiltered",7
"2013-09-30",12,"Total Phosphorous, unfiltered",15
"2013-09-30",16,"Total Phosphorous, unfiltered",14
"2013-09-30",16,"Total Phosphorous, unfiltered",13
"2013-09-30",18,"Total Phosphorous, unfiltered",20
"2013-10-28",0,"Total Phosphorous, unfiltered",8
"2013-10-28",10,"Total Phosphorous, unfiltered",9
"2013-10-28",18,"Total Phosphorous, unfiltered",9
"2013-10-28",18,"Total Phosphorous, unfiltered",10
"2013-11-14",0,"Total Phosphorous, unfiltered",6
"2013-11-14",10,"Total Phosphorous, unfiltered",6
"2013-11-14",10,"Total Phosphorous, unfiltered",8
"2013-11-14",19,"Total Phosphorous, unfiltered",9
"2014-01-30",0,"Total Phosphorous, unfiltered",3
"2014-01-30",10,"Total Phosphorous, unfiltered",3
"2014-01-30",18,"Total Phosphorous, unfiltered",62
"2014-01-30",18,"Total Phosphorous, unfiltered",66
"2014-03-04",0,"Total Phosphorous, unfiltered",8
"2014-03-04",0,"Total Phosphorous, unfiltered",5
"2014-03-04",10,"Total Phosphorous, unfiltered",6
"2014-03-04",19,"Total Phosphorous, unfiltered",186
"2014-03-27",0,"Total Phosphorous, unfiltered",5
"2014-03-27",10,"Total Phosphorous, unfiltered",8
"2014-03-27",10,"Total Phosphorous, unfiltered",6
"2014-03-27",18,"Total Phosphorous, unfiltered",267
"2014-05-20",0,"Total Phosphorous, unfiltered",10
"2014-05-20",10,"Total Phosphorous, unfiltered",12
"2014-05-20",10,"Total Phosphorous, unfiltered",11
"2014-05-20",18,"Total Phosphorous, unfiltered",11
"2014-06-16",0,"Total Phosphorous, unfiltered",8
"2014-06-16",5,"Total Phosphorous, unfiltered",6
"2014-06-16",5,"Total Phosphorous, unfiltered",5
"2014-06-16",8,"Total Phosphorous, unfiltered",22
"2014-06-16",10,"Total Phosphorous, unfiltered",11
"2014-06-16",12,"Total Phosphorous, unfiltered",17
"2014-06-16",17,"Total Phosphorous, unfiltered",21
"2014-07-15",0,"Total Phosphorous, unfiltered",7
"2014-07-15",5,"Total Phosphorous, unfiltered",8
"2014-07-15",8,"Total Phosphorous, unfiltered",10
"2014-07-15",12,"Total Phosphorous, unfiltered",14
"2014-07-15",12,"Total Phosphorous, unfiltered",11
"2014-07-15",16,"Total Phosphorous, unfiltered",15
"2014-07-15",18,"Total Phosphorous, unfiltered",15
"2014-08-11",0,"Total Phosphorous, unfiltered",2
"2014-08-11",0,"Total Phosphorous, unfiltered",2
"2014-08-11",5,"Total Phosphorous, unfiltered",2
"2014-08-11",10,"Total Phosphorous, unfiltered",2
"2014-08-11",12,"Total Phosphorous, unfiltered",3
"2014-08-11",16,"Total Phosphorous, unfiltered",3
"2014-08-11",18,"Total Phosphorous, unfiltered",4
"2014-09-09",0,"Total Phosphorous, unfiltered",10
"2014-09-09",8,"Total Phosphorous, unfiltered",8
"2014-09-09",10,"Total Phosphorous, unfiltered",11
"2014-09-09",12,"Total Phosphorous, unfiltered",13
"2014-09-09",12,"Total Phosphorous, unfiltered",11
"2014-09-09",16,"Total Phosphorous, unfiltered",19
"2014-09-09",18,"Total Phosphorous, unfiltered",23
"2014-10-07",0,"Total Phosphorous, unfiltered",7
"2014-10-07",10,"Total Phosphorous, unfiltered",12
"2014-10-07",18,"Total Phosphorous, unfiltered",27
"2014-10-07",18,"Total Phosphorous, unfiltered",27
"2014-11-05",0,"Total Phosphorous, unfiltered",9
"2014-11-05",10,"Total Phosphorous, unfiltered",10
"2014-11-05",10,"Total Phosphorous, unfiltered",12
"2014-11-05",18,"Total Phosphorous, unfiltered",9
"2015-01-21",0,"Total Phosphorous, unfiltered",5
"2015-01-21",10,"Total Phosphorous, unfiltered",8
"2015-01-21",18,"Total Phosphorous, unfiltered",92
"2015-01-21",18,"Total Phosphorous, unfiltered",89
"2015-03-03",0,"Total Phosphorous, unfiltered",3
"2015-03-03",10,"Total Phosphorous, unfiltered",5
"2015-03-03",18,"Total Phosphorous, unfiltered",191
"2015-03-03",18,"Total Phosphorous, unfiltered",203
"2015-03-26",0,"Total Phosphorous, unfiltered",20
"2015-03-26",10,"Total Phosphorous, unfiltered",6
"2015-03-26",10,"Total Phosphorous, unfiltered",6
"2015-03-26",18,"Total Phosphorous, unfiltered",149
"2015-04-23",0,"Total Phosphorous, unfiltered",13
"2015-04-23",10,"Total Phosphorous, unfiltered",12
"2015-04-23",10,"Total Phosphorous, unfiltered",10
"2015-04-23",18,"Total Phosphorous, unfiltered",12
"2015-05-19",0,"Total Phosphorous, unfiltered",6
"2015-05-19",0,"Total Phosphorous, unfiltered",5
"2015-05-19",8,"Total Phosphorous, unfiltered",6
"2015-05-19",10,"Total Phosphorous, unfiltered",6
"2015-05-19",12,"Total Phosphorous, unfiltered",9
"2015-05-19",16,"Total Phosphorous, unfiltered",11
"2015-05-19",18,"Total Phosphorous, unfiltered",12
"2015-06-15",0,"Total Phosphorous, unfiltered",3
"2015-06-15",8,"Total Phosphorous, unfiltered",4
"2015-06-15",12,"Total Phosphorous, unfiltered",9
"2015-06-15",18,"Total Phosphorous, unfiltered",44
"2015-06-15",18,"Total Phosphorous, unfiltered",18
"2015-07-14",0,"Total Phosphorous, unfiltered",3
"2015-07-14",5,"Total Phosphorous, unfiltered",4
"2015-07-14",8,"Total Phosphorous, unfiltered",4
"2015-07-14",16,"Total Phosphorous, unfiltered",27
"2015-07-14",16,"Total Phosphorous, unfiltered",34
"2015-07-14",18,"Total Phosphorous, unfiltered",25
"2015-08-12",0,"Total Phosphorous, unfiltered",3
"2015-08-12",8,"Total Phosphorous, unfiltered",3
"2015-08-12",12,"Total Phosphorous, unfiltered",9
"2015-08-12",12,"Total Phosphorous, unfiltered",9
"2015-08-12",16,"Total Phosphorous, unfiltered",14
"2015-08-12",18,"Total Phosphorous, unfiltered",39
"2015-09-09",0,"Total Phosphorous, unfiltered",6
"2015-09-09",10,"Total Phosphorous, unfiltered",9
"2015-09-09",12,"Total Phosphorous, unfiltered",10
"2015-09-09",16,"Total Phosphorous, unfiltered",28
"2015-09-09",18,"Total Phosphorous, unfiltered",36
"2015-09-09",18,"Total Phosphorous, unfiltered",35
"2015-10-05",0,"Total Phosphorous, unfiltered",10
"2015-10-05",12,"Total Phosphorous, unfiltered",9
"2015-10-05",14,"Total Phosphorous, unfiltered",19
"2015-10-05",16,"Total Phosphorous, unfiltered",38
"2015-10-05",16,"Total Phosphorous, unfiltered",40
"2015-10-05",18,"Total Phosphorous, unfiltered",49
"2015-11-10",0,"Total Phosphorous, unfiltered",7
"2015-11-10",10,"Total Phosphorous, unfiltered",23
"2015-11-10",10,"Total Phosphorous, unfiltered",21
"2015-11-10",18,"Total Phosphorous, unfiltered",8
"2016-01-22",0,"Total Phosphorous, unfiltered",8
"2016-01-22",10,"Total Phosphorous, unfiltered",11
"2016-01-22",10,"Total Phosphorous, unfiltered",10
"2016-01-22",18,"Total Phosphorous, unfiltered",36
"2016-03-04",0,"Total Phosphorous, unfiltered",5
"2016-03-04",0,"Total Phosphorous, unfiltered",4
"2016-03-04",10,"Total Phosphorous, unfiltered",9
"2016-03-04",18,"Total Phosphorous, unfiltered",100
"2016-04-27",0,"Total Phosphorous, unfiltered",6
"2016-04-27",0,"Total Phosphorous, unfiltered",5
"2016-04-27",10,"Total Phosphorous, unfiltered",6
"2016-04-27",18,"Total Phosphorous, unfiltered",9
"2016-05-23",0,"Total Phosphorous, unfiltered",21
"2016-05-23",3,"Total Phosphorous, unfiltered",9
"2016-05-23",8,"Total Phosphorous, unfiltered",11
"2016-05-23",12,"Total Phosphorous, unfiltered",12
"2016-05-23",12,"Total Phosphorous, unfiltered",14
"2016-05-23",16,"Total Phosphorous, unfiltered",9
"2016-05-23",18,"Total Phosphorous, unfiltered",54
"2016-06-21",0,"Total Phosphorous, unfiltered",7
"2016-06-21",5,"Total Phosphorous, unfiltered",6
"2016-06-21",8,"Total Phosphorous, unfiltered",8
"2016-06-21",12,"Total Phosphorous, unfiltered",9
"2016-06-21",16,"Total Phosphorous, unfiltered",14
"2016-06-21",16,"Total Phosphorous, unfiltered",11
"2016-06-21",18,"Total Phosphorous, unfiltered",15
"2016-07-20",0,"Total Phosphorous, unfiltered",9
"2016-07-20",5,"Total Phosphorous, unfiltered",9
"2016-07-20",8,"Total Phosphorous, unfiltered",14
"2016-07-20",12,"Total Phosphorous, unfiltered",13
"2016-07-20",16,"Total Phosphorous, unfiltered",16
"2016-07-20",16,"Total Phosphorous, unfiltered",10
"2016-07-20",18,"Total Phosphorous, unfiltered",15
"2016-08-16",0,"Total Phosphorous, unfiltered",7
"2016-08-16",0,"Total Phosphorous, unfiltered",8
"2016-08-16",5,"Total Phosphorous, unfiltered",7
"2016-08-16",10,"Total Phosphorous, unfiltered",12
"2016-08-16",12,"Total Phosphorous, unfiltered",13
"2016-08-16",16,"Total Phosphorous, unfiltered",15
"2016-08-16",18,"Total Phosphorous, unfiltered",18
"2016-09-13",0,"Total Phosphorous, unfiltered",10
"2016-09-13",10,"Total Phosphorous, unfiltered",12
"2016-09-13",12,"Total Phosphorous, unfiltered",15
"2016-09-13",16,"Total Phosphorous, unfiltered",28
"2016-09-13",16,"Total Phosphorous, unfiltered",27
"2016-09-13",18,"Total Phosphorous, unfiltered",32
"2016-10-10",0,"Total Phosphorous, unfiltered",10
"2016-10-10",12,"Total Phosphorous, unfiltered",11
"2016-10-10",12,"Total Phosphorous, unfiltered",11
"2016-10-10",16,"Total Phosphorous, unfiltered",20
"2016-10-10",18,"Total Phosphorous, unfiltered",28
"2016-11-11",0,"Total Phosphorous, unfiltered",9
"2016-11-11",0,"Total Phosphorous, unfiltered",9
"2016-11-11",10,"Total Phosphorous, unfiltered",9
"2016-11-11",18,"Total Phosphorous, unfiltered",11
"2017-01-18",0,"Total Phosphorous, unfiltered",4
"2017-01-18",0,"Total Phosphorous, unfiltered",3
"2017-01-18",10,"Total Phosphorous, unfiltered",7
"2017-01-18",18,"Total Phosphorous, unfiltered",35
"2017-02-21",0,"Total Phosphorous, unfiltered",5
"2017-02-21",10,"Total Phosphorous, unfiltered",8
"2017-02-21",10,"Total Phosphorous, unfiltered",8
"2017-02-21",18,"Total Phosphorous, unfiltered",77
"2017-03-28",0,"Total Phosphorous, unfiltered",7
"2017-03-28",0,"Total Phosphorous, unfiltered",9
"2017-03-28",10,"Total Phosphorous, unfiltered",10
"2017-03-28",18,"Total Phosphorous, unfiltered",102
"2017-04-19",0,"Total Phosphorous, unfiltered",10
"2017-04-19",10,"Total Phosphorous, unfiltered",9
"2017-04-19",18,"Total Phosphorous, unfiltered",11
"2017-04-19",18,"Total Phosphorous, unfiltered",9
"2017-05-16",0,"Total Phosphorous, unfiltered",5
"2017-05-16",3,"Total Phosphorous, unfiltered",14
"2017-05-16",5,"Total Phosphorous, unfiltered",14
"2017-05-16",10,"Total Phosphorous, unfiltered",17
"2017-05-16",18,"Total Phosphorous, unfiltered",12
"2017-05-16",18,"Total Phosphorous, unfiltered",15
"2017-06-13",0,"Total Phosphorous, unfiltered",5
"2017-06-13",5,"Total Phosphorous, unfiltered",6
"2017-06-13",5,"Total Phosphorous, unfiltered",8
"2017-06-13",8,"Total Phosphorous, unfiltered",7
"2017-06-13",10,"Total Phosphorous, unfiltered",6
"2017-06-13",16,"Total Phosphorous, unfiltered",6
"2017-06-13",18,"Total Phosphorous, unfiltered",5
"2017-07-11",0,"Total Phosphorous, unfiltered",3
"2017-07-11",0,"Total Phosphorous, unfiltered",3
"2017-07-11",5,"Total Phosphorous, unfiltered",5
"2017-07-11",10,"Total Phosphorous, unfiltered",8
"2017-07-11",12,"Total Phosphorous, unfiltered",13
"2017-07-11",16,"Total Phosphorous, unfiltered",7
"2017-07-11",18,"Total Phosphorous, unfiltered",8
"2017-08-07",0,"Total Phosphorous, unfiltered",6
"2017-08-07",5,"Total Phosphorous, unfiltered",6
"2017-08-07",8,"Total Phosphorous, unfiltered",6
"2017-08-07",8,"Total Phosphorous, unfiltered",9
"2017-08-07",12,"Total Phosphorous, unfiltered",12
"2017-08-07",16,"Total Phosphorous, unfiltered",10
"2017-08-07",18,"Total Phosphorous, unfiltered",12
"2017-09-06",0,"Total Phosphorous, unfiltered",6
"2017-09-06",8,"Total Phosphorous, unfiltered",8
"2017-09-06",10,"Total Phosphorous, unfiltered",13
"2017-09-06",16,"Total Phosphorous, unfiltered",17
"2017-09-06",18,"Total Phosphorous, unfiltered",23
"2017-09-06",18,"Total Phosphorous, unfiltered",24
"2017-10-03",0,"Total Phosphorous, unfiltered",8
"2017-10-03",10,"Total Phosphorous, unfiltered",11
"2017-10-03",10,"Total Phosphorous, unfiltered",9
"2017-10-03",12,"Total Phosphorous, unfiltered",12
"2017-10-03",16,"Total Phosphorous, unfiltered",18
"2017-10-03",18,"Total Phosphorous, unfiltered",29
"2017-11-08",0,"Total Phosphorous, unfiltered",18
"2017-11-08",10,"Total Phosphorous, unfiltered",18
"2017-11-08",10,"Total Phosphorous, unfiltered",23
"2017-11-08",18,"Total Phosphorous, unfiltered",19
"2018-01-22",0,"Total Phosphorous, unfiltered",6
"2018-01-22",10,"Total Phosphorous, unfiltered",3
"2018-01-22",18,"Total Phosphorous, unfiltered",51
"2018-01-22",18,"Total Phosphorous, unfiltered",49
"2018-02-20",0,"Total Phosphorous, unfiltered",11
"2018-02-20",10,"Total Phosphorous, unfiltered",7
"2018-02-20",10,"Total Phosphorous, unfiltered",9
"2018-02-20",18,"Total Phosphorous, unfiltered",45
"2018-03-28",0,"Total Phosphorous, unfiltered",4
"2018-03-28",10,"Total Phosphorous, unfiltered",16
"2018-03-28",18,"Total Phosphorous, unfiltered",115
"2018-03-28",18,"Total Phosphorous, unfiltered",117
"2018-05-16",0,"Total Phosphorous, unfiltered",10
"2018-05-16",10,"Total Phosphorous, unfiltered",16
"2018-05-16",18,"Total Phosphorous, unfiltered",17
"2018-05-16",18,"Total Phosphorous, unfiltered",17
"2018-06-13",0,"Total Phosphorous, unfiltered",1
"2018-06-13",3,"Total Phosphorous, unfiltered",1
"2018-06-13",5,"Total Phosphorous, unfiltered",11
"2018-06-13",5,"Total Phosphorous, unfiltered",10
"2018-06-13",10,"Total Phosphorous, unfiltered",17
"2018-06-13",12,"Total Phosphorous, unfiltered",7
"2018-06-13",18,"Total Phosphorous, unfiltered",14
"2018-07-09",0,"Total Phosphorous, unfiltered",286
"2018-07-09",5,"Total Phosphorous, unfiltered",8
"2018-07-09",8,"Total Phosphorous, unfiltered",10
"2018-07-09",10,"Total Phosphorous, unfiltered",10
"2018-07-09",10,"Total Phosphorous, unfiltered",11
"2018-07-09",16,"Total Phosphorous, unfiltered",12
"2018-07-09",18,"Total Phosphorous, unfiltered",21
"2018-08-06",0,"Total Phosphorous, unfiltered",1
"2018-08-06",5,"Total Phosphorous, unfiltered",1
"2018-08-06",8,"Total Phosphorous, unfiltered",5
"2018-08-06",8,"Total Phosphorous, unfiltered",4
"2018-08-06",10,"Total Phosphorous, unfiltered",8
"2018-08-06",16,"Total Phosphorous, unfiltered",11
"2018-08-06",18,"Total Phosphorous, unfiltered",24
"2018-09-04",0,"Total Phosphorous, unfiltered",3
"2018-09-04",5,"Total Phosphorous, unfiltered",2
"2018-09-04",10,"Total Phosphorous, unfiltered",8
"2018-09-04",10,"Total Phosphorous, unfiltered",9
"2018-09-04",12,"Total Phosphorous, unfiltered",7
"2018-09-04",16,"Total Phosphorous, unfiltered",16
"2018-09-04",18,"Total Phosphorous, unfiltered",28
"2018-10-01",0,"Total Phosphorous, unfiltered",2
"2018-10-01",10,"Total Phosphorous, unfiltered",0
"2018-10-01",10,"Total Phosphorous, unfiltered",0
"2018-10-01",12,"Total Phosphorous, unfiltered",2
"2018-10-01",16,"Total Phosphorous, unfiltered",8
"2018-10-01",18,"Total Phosphorous, unfiltered",11
"2018-11-06",0,"Total Phosphorous, unfiltered",8
"2018-11-06",10,"Total Phosphorous, unfiltered",8
"2018-11-06",10,"Total Phosphorous, unfiltered",9
"2018-11-06",18,"Total Phosphorous, unfiltered",8
"1982-05-11",0,"Chloride",1.16
"1982-05-11",8,"Chloride",0.57
"1982-05-11",12,"Chloride",0.4
"1982-05-11",16,"Chloride",0.92
"1982-05-11",19,"Chloride",0.59
"1982-08-18",0,"Chloride",0.31
"1982-08-18",7,"Chloride",0.33
"1982-08-18",10,"Chloride",0.36
"1982-08-18",13,"Chloride",0.4
"1982-08-18",15,"Chloride",0.48
"1982-08-18",19,"Chloride",0.47
"1982-11-09",3,"Chloride",0.37
"1982-11-09",12,"Chloride",0.38
"1982-11-09",19,"Chloride",0.35
"1983-02-17",3,"Chloride",0.37
"1983-02-17",12,"Chloride",0.38
"1983-02-17",19,"Chloride",0.41
"1983-05-10",3,"Chloride",0.34
"1983-05-10",10,"Chloride",0.34
"1983-05-10",10,"Chloride",0.34
"1983-05-10",20,"Chloride",0.35
"1983-08-17",0,"Chloride",0.36
"1983-08-17",0,"Chloride",0.36
"1983-08-17",8,"Chloride",0.37
"1983-08-17",10,"Chloride",0.35
"1983-08-17",12,"Chloride",0.4
"1983-08-17",16,"Chloride",0.4
"1983-08-17",19,"Chloride",0.41
"1983-11-14",0,"Chloride",0.38
"1983-11-14",10,"Chloride",0.37
"1983-11-14",10,"Chloride",0.38
"1983-11-14",19,"Chloride",0.39
"1984-02-23",0,"Chloride",0.44
"1984-02-23",10,"Chloride",0.44
"1984-02-23",19,"Chloride",0.48
"1984-02-23",19,"Chloride",0.43
"1984-05-07",0,"Chloride",0.37
"1984-05-07",10,"Chloride",0.36
"1984-05-07",10,"Chloride",0.38
"1984-05-07",18,"Chloride",0.37
"1984-08-13",0,"Chloride",0.37
"1984-08-13",0,"Chloride",0.5
"1984-08-13",8,"Chloride",0.52
"1984-08-13",10,"Chloride",0.38
"1984-08-13",13,"Chloride",0.47
"1984-08-13",16,"Chloride",0.53
"1984-08-13",19,"Chloride",0.46
"1984-11-05",0,"Chloride",0.33
"1984-11-05",10,"Chloride",0.33
"1984-11-05",10,"Chloride",0.34
"1984-11-05",19,"Chloride",0.52
"1985-02-26",0.5,"Chloride",0.45
"1985-02-26",0.5,"Chloride",0.44
"1985-02-26",10,"Chloride",0.38
"1985-02-26",19,"Chloride",0.42
"1985-05-01",0,"Chloride",0.37
"1985-05-01",0,"Chloride",0.37
"1985-05-01",10,"Chloride",0.36
"1985-05-01",19,"Chloride",0.36
"1985-08-21",0,"Chloride",0.35
"1985-08-21",0,"Chloride",0.35
"1985-08-21",5,"Chloride",0.36
"1985-08-21",10,"Chloride",0.34
"1985-08-21",12,"Chloride",0.42
